0.45281,0.38548,-2.2204e-16,0.53514,0.7052,0.4828,0.60159,0.52564,0.6605,0.65157,0.39082,0.79356,0.69689,0.26875,0.91383,0.35528,0.6626,0.55725,0.42581,0.47238,0.78881,0.49552,0.31747,0.904,0.58218,0.15618,0.9399,0.20005,0.5952,0.56876,0.20927,0.56026,0.83688,0.26586,0.43884,0.95296,0.33621,0.29379,1,0.047224,0.44833,0.54196,0.059368,0.45335,0.73744,0.087313,0.43208,0.85352,0.12918,0.39469,0.97144,0.62779,0.48708,0.093402,0.78311,0.62187,0.19941,0.85497,0.73221,0.3316,0.95278,0.84382,0.4447
0.52173,0.31008,1.1102e-16,0.54634,0.69229,0.42625,0.61383,0.50687,0.58923,0.65775,0.34682,0.68566,0.69034,0.1878,0.74739,0.35912,0.66784,0.47592,0.40578,0.48929,0.7145,0.44603,0.35847,0.86182,0.50149,0.21793,0.96472,0.20377,0.60887,0.47297,0.18956,0.59701,0.73738,0.2155,0.51084,0.88591,0.2549,0.39903,1,0.052279,0.46703,0.44568,0.049215,0.48596,0.63667,0.059566,0.48154,0.75496,0.073225,0.47344,0.88193,0.68055,0.41918,0.10191,0.82058,0.56264,0.20769,0.87102,0.68841,0.3304,0.95078,0.8122,0.43871
0.50466,0.43663,0,0.58788,0.69314,0.41111,0.62485,0.52025,0.54133,0.65717,0.37454,0.61096,0.68881,0.24955,0.53627,0.42792,0.68672,0.46042,0.45671,0.59262,0.69978,0.47654,0.5262,0.85778,0.49511,0.46273,1,0.28885,0.6553,0.45872,0.27863,0.66459,0.68574,0.27458,0.65958,0.8346,0.28757,0.58748,0.95526,0.1421,0.55745,0.42491,0.12689,0.61198,0.57956,0.12295,0.63563,0.67865,0.12159,0.65567,0.78659,0.65536,0.49593,0.093145,0.79465,0.58552,0.19512,0.82946,0.66784,0.324,0.87841,0.75045,0.44802
0.49695,0.43284,1.1102e-16,0.55653,0.68899,0.39436,0.59694,0.53851,0.53767,0.63577,0.40799,0.61931,0.67535,0.28177,0.67534,0.40305,0.67149,0.44143,0.39825,0.66473,0.69079,0.40363,0.63338,0.85405,0.41181,0.59468,1,0.27168,0.63107,0.43963,0.23467,0.69405,0.64635,0.21594,0.71823,0.78671,0.22166,0.67392,0.91525,0.13791,0.52595,0.4074,0.10525,0.58778,0.54994,0.088662,0.62061,0.64109,0.078768,0.64388,0.74387,0.6527,0.41058,0.12107,0.7921,0.4349,0.24409,0.86359,0.4612,0.37471,0.92123,0.4889,0.51173
0.48762,0.39544,1.1102e-16,0.5116,0.67253,0.38599,0.56294,0.55502,0.5554,0.60221,0.46618,0.68173,0.6382,0.38536,0.79558,0.36881,0.62219,0.44387,0.3357,0.69079,0.68242,0.33068,0.70869,0.84833,0.33605,0.70856,1,0.2498,0.55283,0.45174,0.19046,0.64252,0.64374,0.17759,0.66007,0.78626,0.18776,0.64153,0.92121,0.14137,0.41869,0.43053,0.094734,0.4789,0.57051,0.068768,0.51366,0.65911,0.059587,0.53434,0.7629,0.65778,0.32446,0.12242,0.80033,0.31308,0.24475,0.8631,0.30206,0.3825,0.94041,0.29131,0.51265
0.45196,0.30138,1.1102e-16,0.47641,0.62498,0.40237,0.45661,0.6924,0.62229,0.4707,0.69404,0.79486,0.49818,0.66947,0.94713,0.32072,0.57424,0.46723,0.23527,0.6942,0.69603,0.1825,0.76767,0.85325,0.13834,0.82858,1,0.19114,0.4998,0.47912,0.12275,0.57117,0.69684,0.10782,0.57418,0.85276,0.11258,0.55045,0.99919,0.073026,0.35331,0.46339,0.070542,0.34619,0.63638,0.069587,0.34132,0.74346,0.071826,0.33353,0.85861,0.63949,0.21596,0.13252,0.7965,0.19832,0.26234,0.84987,0.1853,0.41783,0.93041,0.17142,0.56106
0.46126,0.20046,2.2204e-16,0.45151,0.54722,0.39384,0.41729,0.68805,0.57806,0.39422,0.79001,0.7194,0.37532,0.87942,0.84958,0.29378,0.49001,0.45567,0.19788,0.62119,0.67908,0.14295,0.69606,0.83812,0.095678,0.7604,0.98528,0.16603,0.40792,0.46596,0.11229,0.46833,0.69487,0.086997,0.49442,0.84971,0.089393,0.48374,1,0.054937,0.2523,0.45205,0.092555,0.22229,0.62113,0.11596,0.20363,0.72577,0.14125,0.18348,0.83841,0.63346,0.13015,0.16275,0.77455,0.12668,0.315,0.83763,0.12346,0.47006,0.94506,0.12058,0.59844
0.4401,0.169,0,0.43543,0.55139,0.35437,0.3816,0.69353,0.53078,0.34167,0.79967,0.66358,0.30589,0.89531,0.78416,0.28529,0.49466,0.43047,0.17079,0.61785,0.64732,0.097472,0.69674,0.79522,0.033614,0.76546,0.93256,0.1632,0.40932,0.45643,0.18117,0.40345,0.69686,0.20154,0.38968,0.85293,0.22393,0.37304,1,0.059817,0.2496,0.4649,0.14069,0.18621,0.60611,0.19078,0.14696,0.6935,0.24475,0.10469,0.7876,0.62811,0.12305,0.15194,0.7805,0.1408,0.28978,0.85259,0.15605,0.43888,0.96639,0.17073,0.55929
0.38229,0.21636,-1.1102e-16,0.35061,0.56078,0.36361,0.32543,0.70628,0.53222,0.30667,0.8153,0.65878,0.29134,0.91258,0.77468,0.21958,0.48296,0.44113,0.15463,0.5964,0.67067,0.15702,0.63033,0.84345,0.19047,0.62967,1,0.11586,0.38429,0.4673,0.1661,0.35252,0.6917,0.2312,0.30281,0.81984,0.2978,0.25121,0.93672,0.038388,0.21819,0.47114,0.14234,0.16096,0.59019,0.20742,0.12555,0.66326,0.27803,0.087424,0.74148,0.5647,0.18724,0.14648,0.70654,0.21521,0.28252,0.82092,0.23777,0.39223,0.96161,0.26455,0.46377
0.40424,0.13646,0,0.4244,0.52558,0.32979,0.38736,0.67971,0.49365,0.35976,0.79508,0.61679,0.3349,0.89934,0.72835,0.27309,0.48439,0.40501,0.27612,0.53389,0.66908,0.3057,0.52628,0.84559,0.34761,0.49595,1,0.14751,0.41106,0.43275,0.20885,0.35138,0.65282,0.2824,0.26358,0.75682,0.36614,0.1573,0.81315,0.034981,0.26304,0.44686,0.14838,0.19798,0.55705,0.22094,0.15266,0.61939,0.30039,0.10066,0.68247,0.57164,0.21402,0.093895,0.71129,0.32983,0.18257,0.82391,0.42322,0.25407,0.96502,0.49981,0.28128
0.38517,0.16521,0.004556,0.46809,0.58571,0.38556,0.44442,0.75351,0.57761,0.43949,0.85811,0.73864,0.45536,0.914,0.90244,0.29523,0.5583,0.4724,0.31982,0.53699,0.77249,0.40026,0.41286,0.90894,0.48616,0.27646,0.99544,0.14565,0.49302,0.50441,0.23922,0.35524,0.71086,0.3179,0.22959,0.80158,0.39889,0.095093,0.85115,0,0.34314,0.51864,0.12191,0.24444,0.62951,0.19746,0.1697,0.68287,0.27848,0.086003,0.73607,0.56522,0.27105,0.079761,0.72337,0.41441,0.15655,0.84952,0.53066,0.22012,1,0.63067,0.24875
0.40901,0.25557,0.0023358,0.4816,0.66298,0.41992,0.4917,0.80725,0.63906,0.52394,0.86251,0.8253,0.56606,0.87869,0.99766,0.30239,0.6288,0.5026,0.38418,0.53222,0.78499,0.47498,0.36594,0.86662,0.55704,0.1973,0.86821,0.14869,0.55933,0.52748,0.24193,0.40601,0.73181,0.32238,0.26817,0.81101,0.40506,0.12131,0.80163,0,0.4044,0.52912,0.1231,0.30762,0.64854,0.19503,0.21995,0.69328,0.27189,0.12395,0.73922,0.58244,0.37887,0.072742,0.73484,0.53661,0.15003,0.85685,0.66418,0.21337,1,0.78003,0.2489
0.36484,0.29636,-2.2204e-16,0.50593,0.7076,0.40238,0.56807,0.68338,0.6584,0.62559,0.63431,0.84186,0.68337,0.57198,1,0.33145,0.68868,0.50205,0.4502,0.55957,0.75984,0.52902,0.37609,0.81759,0.57668,0.19825,0.77498,0.17463,0.63128,0.54236,0.26001,0.50788,0.77164,0.33801,0.34625,0.76691,0.36677,0.25495,0.62632,0.014253,0.48721,0.56106,0.10078,0.432,0.73087,0.15787,0.3929,0.83236,0.2229,0.34572,0.93746,0.55351,0.40825,0.053292,0.72447,0.55645,0.11425,0.84607,0.68329,0.18381,0.98575,0.80175,0.23042
0.42195,0.30693,0.027643,0.51961,0.70801,0.42108,0.5559,0.53884,0.60796,0.59236,0.39581,0.72921,0.62756,0.26279,0.83378,0.33356,0.71694,0.47631,0.38212,0.53324,0.70868,0.41561,0.39527,0.8497,0.44636,0.2645,0.97236,0.17171,0.6833,0.48127,0.17855,0.63012,0.73954,0.20389,0.52029,0.87054,0.23447,0.39394,0.97007,0,0.5661,0.46825,0.023715,0.52837,0.654,0.041289,0.50077,0.76762,0.061975,0.46845,0.88904,0.58282,0.40517,0.13016,0.73378,0.53853,0.23171,0.85185,0.64793,0.31645,1,0.73721,0.37281
0.45037,0.39092,0,0.56153,0.70637,0.39579,0.58096,0.52734,0.54115,0.59389,0.38652,0.64181,0.60484,0.25635,0.72897,0.39247,0.7255,0.44293,0.39802,0.61337,0.6915,0.40266,0.53218,0.85414,0.40744,0.45454,1,0.24312,0.70894,0.44102,0.24441,0.74365,0.67818,0.25343,0.66881,0.81595,0.26508,0.55496,0.91101,0.078265,0.61973,0.41468,0.05353,0.68694,0.57278,0.058007,0.68373,0.6801,0.068615,0.66689,0.79408,0.61736,0.44577,0.090227,0.77517,0.53514,0.18574,0.85442,0.6285,0.29678,0.94647,0.7179,0.40099
0.44306,0.37265,2.2204e-16,0.56689,0.6911,0.37081,0.57553,0.52313,0.52055,0.58186,0.39667,0.63233,0.58337,0.27023,0.71812,0.40352,0.72113,0.41464,0.38131,0.66427,0.67292,0.3668,0.62458,0.84474,0.35429,0.58443,1,0.25753,0.71315,0.41258,0.22832,0.72977,0.64338,0.21256,0.71655,0.7948,0.20116,0.68177,0.93486,0.092561,0.6344,0.39004,0.067009,0.6938,0.54606,0.061244,0.70607,0.64973,0.059328,0.70886,0.76228,0.59363,0.36377,0.13704,0.74003,0.40057,0.26739,0.8331,0.4446,0.39098,0.94067,0.48085,0.50494
0.46725,0.28085,-2.2204e-16,0.58631,0.57289,0.38579,0.58752,0.50278,0.59699,0.58826,0.44407,0.75323,0.58881,0.3873,0.89316,0.42443,0.60525,0.42539,0.36843,0.67165,0.67287,0.33492,0.67739,0.84438,0.30747,0.66014,1,0.28013,0.60186,0.41835,0.23016,0.69034,0.62524,0.19939,0.71915,0.77024,0.17724,0.69053,0.90865,0.11578,0.53025,0.38693,0.069977,0.59893,0.53199,0.045934,0.62965,0.62766,0.027741,0.64292,0.73664,0.62443,0.28319,0.11795,0.77636,0.32656,0.2358,0.87761,0.37474,0.34846,0.97226,0.42629,0.4653
0.48631,0.24925,0.046327,0.50759,0.57018,0.40278,0.48112,0.64888,0.60047,0.48428,0.64508,0.76121,0.49736,0.61346,0.90263,0.35108,0.54905,0.44535,0.27212,0.67587,0.64918,0.23243,0.7282,0.80432,0.20706,0.75075,0.95367,0.22114,0.49906,0.44374,0.14461,0.61347,0.61801,0.11586,0.63728,0.75864,0.10387,0.62725,0.8956,0.094618,0.3796,0.42184,0.040601,0.43137,0.56418,0.013206,0.45641,0.65656,0,0.46478,0.76263,0.63741,0.26557,0.17473,0.76908,0.32579,0.29764,0.87196,0.37533,0.39971,1,0.4151,0.47375
0.50619,0.24047,0.053804,0.44725,0.58737,0.39965,0.3714,0.687,0.58096,0.31656,0.75953,0.71896,0.33131,0.7536,0.86763,0.30484,0.52007,0.45835,0.19127,0.63707,0.66047,0.12636,0.70374,0.80648,0.075726,0.75559,0.9462,0.1946,0.42973,0.47098,0.088292,0.52243,0.65039,0.038632,0.5626,0.78559,0.018966,0.57325,0.92546,0.10885,0.27129,0.46617,0.043503,0.3043,0.61433,0.01996,0.31607,0.71319,0,0.32599,0.82109,0.66107,0.30467,0.17544,0.78155,0.40695,0.28996,0.8787,0.48943,0.38231,1,0.56826,0.44432
0.56141,0.22183,0.022192,0.44524,0.56903,0.40299,0.35121,0.68215,0.58744,0.28693,0.76254,0.73138,0.233,0.8322,0.86505,0.31149,0.46878,0.46971,0.17242,0.56613,0.68992,0.081236,0.62996,0.83816,0,0.68682,0.97441,0.21416,0.3515,0.48531,0.092266,0.42506,0.6839,0.036161,0.45677,0.83045,0.0039066,0.47254,0.97781,0.15538,0.1678,0.47962,0.1115,0.1755,0.65087,0.088491,0.17909,0.7579,0.066716,0.1821,0.87379,0.70362,0.33625,0.13855,0.80437,0.48037,0.25145,0.88547,0.59658,0.34265,1,0.71184,0.38732
0.65697,0.27707,0.032825,0.42716,0.579,0.38567,0.31011,0.6638,0.56639,0.22358,0.72689,0.70296,0.1453,0.78397,0.82654,0.32129,0.45019,0.44365,0.17682,0.50471,0.66846,0.08364,0.53987,0.82058,0,0.57142,0.95962,0.25831,0.31423,0.45498,0.17272,0.33536,0.67785,0.12257,0.34707,0.8262,0.07629,0.35773,0.96717,0.25049,0.12517,0.45045,0.24576,0.11793,0.6238,0.24298,0.11344,0.7311,0.2401,0.10861,0.84667,0.78449,0.4375,0.10745,0.85912,0.61241,0.18394,0.91333,0.75251,0.25289,1,0.89139,0.27573
0.72851,0.30974,1.1102e-16,0.45832,0.54177,0.3764,0.33454,0.58602,0.56687,0.24416,0.61954,0.71121,0.16641,0.65037,0.84413,0.42536,0.39067,0.46156,0.28245,0.40585,0.69338,0.18727,0.41598,0.84799,0.10248,0.42542,0.98958,0.42603,0.24365,0.49267,0.32963,0.24931,0.71205,0.27231,0.25373,0.85819,0.22765,0.25908,1,0.49518,0.06759,0.4997,0.4742,0.053729,0.67143,0.46337,0.046164,0.77806,0.45417,0.039184,0.89321,0.81185,0.48679,0.10353,0.83779,0.66244,0.20596,0.8587,0.80409,0.28857,0.89752,0.96082,0.32401
0.73613,0.32056,0.017159,0.45151,0.4684,0.38781,0.33866,0.48757,0.57441,0.25545,0.50241,0.71516,0.18083,0.51604,0.84288,0.45355,0.31934,0.46308,0.32922,0.30467,0.68867,0.24841,0.29557,0.84022,0.17726,0.28805,0.97926,0.48426,0.18258,0.4867,0.40688,0.17585,0.6997,0.37184,0.1763,0.84406,0.3488,0.1798,0.98284,0.58332,0.033444,0.48493,0.58789,0.014225,0.64791,0.59616,0.0066945,0.74893,0.60681,0,0.85766,0.79728,0.51815,0.078815,0.80237,0.69886,0.1489,0.80649,0.84459,0.20541,0.82274,1,0.2112
0.76691,0.35486,0,0.46972,0.43166,0.39144,0.36451,0.40848,0.58573,0.28605,0.3914,0.73173,0.21959,0.37902,0.86647,0.518,0.28941,0.46989,0.41164,0.23266,0.70233,0.34097,0.19499,0.85743,0.27933,0.16253,1,0.58775,0.16545,0.494,0.51307,0.1185,0.70652,0.47759,0.096886,0.85143,0.47038,0.094309,0.99404,0.72603,0.047717,0.48816,0.74207,0.025503,0.65251,0.75376,0.014235,0.75437,0.77048,0.008013,0.86401,0.78041,0.54544,0.10051,0.74339,0.70839,0.20441,0.71353,0.8398,0.2882,0.68677,0.99199,0.32432
0.67861,0.32846,-2.2204e-16,0.38706,0.34743,0.38784,0.29553,0.31262,0.58133,0.22713,0.28681,0.72662,0.16635,0.26473,0.85881,0.46937,0.22899,0.46886,0.38952,0.16025,0.70172,0.33741,0.11574,0.85773,0.29072,0.076071,1,0.56631,0.13036,0.49543,0.51914,0.089755,0.71124,0.49395,0.069726,0.85484,0.4922,0.075903,0.9941,0.72581,0.052957,0.49033,0.77187,0.071292,0.64523,0.80141,0.086233,0.74032,0.83365,0.10387,0.84233,0.66517,0.52388,0.090533,0.60715,0.67954,0.18694,0.56036,0.80508,0.26471,0.50925,0.94704,0.29974
0.60961,0.34607,-1.1102e-16,0.34463,0.30195,0.393,0.25561,0.26332,0.58217,0.19037,0.23754,0.72537,0.13266,0.21692,0.85597,0.45689,0.21525,0.47164,0.38482,0.15097,0.70286,0.3371,0.10881,0.85729,0.29654,0.0764,1,0.57558,0.14897,0.49572,0.56446,0.13795,0.71537,0.56111,0.13889,0.8596,0.56453,0.15342,0.99545,0.74637,0.11803,0.48525,0.79932,0.18868,0.61803,0.83207,0.23255,0.70016,0.86734,0.27981,0.78861,0.5617,0.53922,0.083179,0.47991,0.68153,0.17548,0.41395,0.7963,0.24992,0.33659,0.9236,0.27944
0.55365,0.41696,1.1102e-16,0.32086,0.38649,0.39913,0.26606,0.33102,0.59067,0.22502,0.2895,0.73438,0.18801,0.2521,0.86447,0.42179,0.28274,0.46188,0.38583,0.21255,0.69251,0.37661,0.18657,0.85265,0.37752,0.17623,1,0.52795,0.20116,0.47239,0.57372,0.27378,0.66862,0.60546,0.32365,0.79591,0.6356,0.37099,0.91643,0.6867,0.14851,0.44714,0.73525,0.28474,0.5032,0.7701,0.37018,0.52974,0.81199,0.4625,0.55012,0.4778,0.56592,0.09393,0.37549,0.67773,0.1968,0.30207,0.75165,0.30153,0.21492,0.85149,0.36678
0.5344,0.41391,-1.1102e-16,0.33902,0.36859,0.41076,0.28949,0.32491,0.60393,0.25258,0.29258,0.74897,0.21927,0.26347,0.88025,0.45485,0.28123,0.46739,0.46899,0.31342,0.70542,0.48652,0.34888,0.86087,0.50634,0.38778,1,0.56934,0.21455,0.47171,0.62685,0.32976,0.63942,0.67609,0.42264,0.72964,0.72776,0.51787,0.8037,0.72911,0.18142,0.43627,0.76374,0.32248,0.48473,0.79342,0.41175,0.4963,0.82634,0.50785,0.50637,0.44962,0.55432,0.094963,0.34402,0.6553,0.20149,0.26668,0.7278,0.30162,0.17366,0.81858,0.36772
0.49732,0.39592,0,0.32287,0.40231,0.4681,0.2915,0.37295,0.68705,0.26813,0.35115,0.85131,0.2472,0.33172,1,0.4451,0.2994,0.52677,0.48324,0.38907,0.77102,0.56498,0.51289,0.86442,0.6574,0.64018,0.89003,0.56269,0.21475,0.52691,0.67522,0.38162,0.64047,0.75646,0.49794,0.69329,0.83822,0.61178,0.7238,0.72873,0.15818,0.47659,0.78048,0.31239,0.51591,0.83389,0.40045,0.52707,0.90225,0.48852,0.53117,0.40358,0.54196,0.099116,0.28961,0.65319,0.21613,0.20181,0.73837,0.31828,0.097748,0.84182,0.3805
0.34936,0.31372,1.1102e-16,0.30379,0.45716,0.47105,0.32081,0.48892,0.68895,0.33386,0.51306,0.85229,0.34605,0.53532,1,0.4273,0.35615,0.52517,0.55331,0.54666,0.64997,0.65344,0.68036,0.697,0.75873,0.78932,0.65312,0.53277,0.25905,0.52127,0.67121,0.43124,0.58049,0.76804,0.54504,0.5921,0.862,0.65117,0.58406,0.67366,0.1696,0.45215,0.77309,0.27324,0.53467,0.83463,0.33806,0.58492,0.9009,0.40834,0.63842,0.29768,0.47046,0.098172,0.22843,0.60515,0.22198,0.17802,0.71028,0.32825,0.0991,0.8304,0.39327
0.21328,0.29608,-2.2204e-16,0.24179,0.52143,0.47729,0.2975,0.56336,0.70282,0.36443,0.61039,0.85985,0.42803,0.65481,1,0.34665,0.39169,0.54514,0.54886,0.57044,0.61272,0.6992,0.67767,0.59523,0.83565,0.76027,0.54054,0.42934,0.26278,0.55183,0.6244,0.40596,0.5869,0.75591,0.49743,0.58616,0.88128,0.5815,0.57045,0.54545,0.12283,0.48695,0.68709,0.16469,0.58458,0.77553,0.19272,0.64293,0.87241,0.22817,0.70029,0.17853,0.48562,0.068567,0.128,0.66078,0.17096,0.13542,0.75551,0.31026,0.11872,0.87717,0.42581
0.057538,0.31444,0.057609,0.17323,0.57579,0.60585,0.36119,0.65614,0.79147,0.53048,0.72571,0.88835,0.70285,0.79373,0.91611,0.26736,0.40397,0.6832,0.56123,0.53532,0.63531,0.74861,0.60019,0.54729,0.90533,0.64174,0.43498,0.3324,0.23704,0.69042,0.60082,0.3235,0.73796,0.77798,0.38175,0.75609,0.94608,0.43751,0.76792,0.42853,0.048127,0.61246,0.57025,0.021936,0.76117,0.66323,0.010996,0.84876,0.76409,0,0.94239,0.065243,0.54152,0.13271,0.053915,0.75645,0.24886,0.097785,0.85715,0.41267,0.11613,1,0.54741
0.11383,0.40129,0.083201,0.26446,0.61735,0.55167,0.4917,0.64835,0.62247,0.67045,0.66887,0.6165,0.82048,0.68254,0.5546,0.30688,0.45557,0.6262,0.57355,0.47966,0.53493,0.74215,0.49892,0.45265,0.88617,0.51873,0.36177,0.32613,0.30145,0.63923,0.57015,0.31353,0.68513,0.73021,0.32153,0.71423,0.88402,0.332,0.70775,0.36729,0.11903,0.5795,0.45561,0.066669,0.72737,0.51028,0.034256,0.81891,0.57068,0,0.9168,0.16228,0.59264,0.1447,0.19313,0.77955,0.24117,0.24,0.88493,0.36804,0.28342,1,0.48748
0.13303,0.46765,0.078381,0.29983,0.63101,0.54398,0.52893,0.61286,0.57999,0.69004,0.58546,0.51889,0.82906,0.55891,0.449,0.29588,0.46853,0.61521,0.56681,0.44191,0.58277,0.72883,0.4074,0.50554,0.86697,0.37177,0.42036,0.27563,0.31921,0.62585,0.47478,0.27076,0.75251,0.62203,0.23919,0.7998,0.76812,0.21081,0.81454,0.27318,0.13839,0.56672,0.32475,0.077837,0.72201,0.35673,0.040358,0.81812,0.3912,0,0.92162,0.22374,0.6303,0.15028,0.29443,0.79383,0.25378,0.35564,0.90385,0.36222,0.41812,1,0.48247
